author,title,chapter_counter,scene_id,annotation,speaker,loudness,sound_event,verb_noun_lemmas
"Reuter, Gabriele",Aus guter Familie,1.1,1,ambient_sound,ambient,4,hörte sie das Gepolter einiger niederknienden Tagelöhnerkinder,"hören, Gepolter, niederkniend, Tagelöhnerkinder"
"Reuter, Gabriele",Aus guter Familie,1.1,1,ambient_sound,ambient,3,"Ueber sich hörte Agathe die sanfte, ernstfeierliche Stimme des Geistlichen die Frage an sie richten","ueber, hören, sanft, ernstfeierlich, Stimme, geistliche, Frage, richten"
"Reuter, Gabriele",Aus guter Familie,1.1,1,character_sound,Agathe,2,In süßer Schwermut hauchte sie »ja«,"süß, Schwermut, hauchen"
"Reuter, Gabriele",Aus guter Familie,1.1,1,ambient_sound,ambient,2,Aber sie vernahm das Rauschen ihres eigenen seidenen Kleides,"vernehmen, Rauschen, eigen, seiden, Kleid"
"Reuter, Gabriele",Aus guter Familie,1.1,1,ambient_sound,ambient,2,"ein gerührtes Flüstern und unterdrücktes Schluchzen drang aus dem Pfarrstuhl , wo ihre Eltern saßen, zu ihren Ohren","gerührt, Flüstern, unterdrückt, Schluchzen, drang, Pfarrstuhl, Eltern, sitzen, Ohr"
"Reuter, Gabriele",Aus guter Familie,1.1,1,ambient_sound,ambient,4,sie hörte ein Gesangbuch irgendwo polternd zur Erde fallen,"hören, Gesangbuch, Erde, fallen"
"Reuter, Gabriele",Aus guter Familie,1.1,1,ambient_sound,ambient,2,und eine gemurmelte Entschuldigung,"gemurmelt, Entschuldigung"
"Reuter, Gabriele",Aus guter Familie,1.1,1,ambient_sound,ambient,3,"sie lauschte auf die falschen Töne, die der Küster bei seiner leisen Orgelbegleitung griff","lauschen, falsch, Ton, Küster, leise, Orgelbegleitung, greifen"
"Reuter, Gabriele",Aus guter Familie,1.1,1,ambient_sound,ambient,4,Der Gesang der Gemeinde und das Spiel der Orgel schwollen stärker an,"Gesang, Gemeinde, Spiel, Orgel, schwollen"
"Reuter, Gabriele",Aus guter Familie,1.1,1,character_sound,Mädchen,2,In stumpfem Erstaunen hörte sie neben sich zwei ihrer Mitkonfirmandinnen leise flüstern,"stumpf, erstaunen, hören, Mitkonfirmandinn, flüstern"
"Reuter, Gabriele",Aus guter Familie,1.1,1,ambient_sound,ambient,4,bei dem Gesange jenes alten mystischen Abendmahlsliedes,"Gesange, alt, mystisch, Abendmahlslied"
"Reuter, Gabriele",Aus guter Familie,1.1,1,ambient_sound,ambient,2,Und dann weckte das schwarze Atlaskleid und der Spitzenumhang der Mutter leise geraunte Bewunderung,"wecken, schwarz, Atlaskleid, Spitzenumhang, Mutter, geraunt, Bewunderung"
"Reuter, Gabriele",Aus guter Familie,1.1,1,character_sound,Frau Heidling,2,dabei weinte sie,weinen
"Reuter, Gabriele",Aus guter Familie,1.1,1,character_sound,Frau Heidling,3,und seufzte von Zeit zu Zeit tief und schmerzlich,"seufzen, Zeit, Zeit"
"Reuter, Gabriele",Aus guter Familie,1.1,1,ambient_sound,ambient,4,Als die Gemeinde den letzten Vers sang,"Gemeinde, letzter, Ver, singen"
"Reuter, Gabriele",Aus guter Familie,1.1,2,character_sound,Frau Heidling,2,und murmelte mehrere Mal unter Thränen,"murmeln, Mal, Thrän"
"Reuter, Gabriele",Aus guter Familie,1.1,2,character_sound,Herr Heidling,3,Der Vater verlangte nach ihr,"Vater, verlangen"
"Reuter, Gabriele",Aus guter Familie,1.1,2,character_sound,mixed,3,"Onkel Gustav, Bruder Walter, Frau Pastor Kandler – alle wollten ihre Glückwünsche darbringen","Onkel, Bruder, Frau, Pastor, wollen, Glückwünsch, darbringen"
"Reuter, Gabriele",Aus guter Familie,1.1,2,character_sound,mixed,3,Ein jeder gab dabei noch an der Kirchthür dem Mädchen ein wenig Anleitung,"geben, Kirchthür, Mädchen, Anleitung"
"Reuter, Gabriele",Aus guter Familie,1.1,2,character_sound,mixed,3,"Sie hörte mit verklärtem Lächeln auf dem verweinten Gesichtchen alle die goldenen Worte der Liebe, der älteren Weisheit","hören, verklärt, lächeln, verweint, Gesichtchen, golden, Wort, Liebe, alt, Weisheit"
"Reuter, Gabriele",Aus guter Familie,1.1,3,character_sound,Agathe,2,murmelte Agathe demütig dem Abiturienten zu,"murmeln, Abiturient"
"Reuter, Gabriele",Aus guter Familie,1.1,3,character_sound,Walter,2,und brummte etwas Unverständliches,"brummen, unverständliches"
"Reuter, Gabriele",Aus guter Familie,1.1,3,character_sound,Walter,4,schrie er dem Pastorskutscher zu,"schrie, Pastorskutscher"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Frau Heidling,3,mahnte ihre Mutter,"mahnen, Mutter"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Frau Pastorin,3,ergänzte die Pastorin aus dem Nebenzimmer,"ergänzen, Pastorin"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Agathe,4,rief Agathe lustig,rufen
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Gustav,3,sagte der dicke Onkel Gustav,"sagen, dick, Onkel"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Frau Heidling,3,"fiel die Regierungsrätin ihm ins Wort ; den Ton durchklang das Siegesbewußtsein, welches die Mütter sehr junger Töchter erfüllt","fallen, Regierungsrätin, Wort, Ton, durchklang, Siegesbewußtsein, Mutter, jung, Tochter, erfüllen"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Agathe,4,schrie Agathe da plötzlich laut auf,schreien
"Reuter, Gabriele",Aus guter Familie,1.1,4,ambient_sound,ambient,4,daß alles um sie her in Gelächter ausbrach,"Gelächter, ausbrechen"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Herr Heidling,3,bemerkte Papa verwundernd und tadelnd,"bemerken, Papa"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Frau Heidling,3,fragte die Regierungsrätin,"fragen, Regierungsrätin"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Frau Heidling,3,sie antwortete sich selbst,antworten
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Agathe,3,berichtete Agathe diesmal ruhiger mit andächtiger Pietät,"berichten, andächtig, Pietät"
"Reuter, Gabriele",Aus guter Familie,1.1,4,ambient_sound,ambient,2,Knips! sprang das Schlößchen zu,"Knip, springen, Schlößchen"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Agathe,3,sagte sie beschämt,sagen
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Frau Heidling,1,als Mama leise ihr Haupt schüttelte,"Mama, Haupt, schütteln"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Frau Pastorin,3,fragte seine Frau erschrocken,"fragen, Frau, erschrocken"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Pastor Kendler,3,sagte er mit der gutmütigen Ironie des resignierten Landgeistlichen,"sagen, gutmütig, Ironie, resigniert, Landgeistlichen"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Pastor Kendler,3,fragte er die Regierungsrätin,"fragen, Regierungsrätin"
"Reuter, Gabriele",Aus guter Familie,1.1,4,character_sound,Frau Heidling,3,antwortete diese,antworten
"Reuter, Gabriele",Aus guter Familie,1.1,non-scene,character_sound,Herr Heidling,0,Er schwieg bei den Gesprächsversuchen der Pastorin,"schweigen, Gesprächsversuche, Pastorin"
"Reuter, Gabriele",Aus guter Familie,1.1,5,character_sound,Pastor Kandler,3,Inzwischen schlug schon Pastor Kandler an sein Glas,"schlagen, Pastor, Kandler, Glas"
"Reuter, Gabriele",Aus guter Familie,1.1,5,character_sound,Pastor Kandler,3,sobald er sich räusperte,räuspern
"Reuter, Gabriele",Aus guter Familie,1.1,5,character_sound,Pastor Kandler,3,Er sprach so ergreifend,sprechen
"Reuter, Gabriele",Aus guter Familie,1.1,5,character_sound,Agathe,2,Agathe mußte wieder sehr weinen,"müssen, wein"
"Reuter, Gabriele",Aus guter Familie,1.1,5,character_sound,Herr Heidling,3,so begann der Vater Agathe nun die Pflichten der Staatsbürgerin vorzuhalten,"beginnen, Vater, Pflicht, Staatsbürgerin, vorzuhaln"
"Reuter, Gabriele",Aus guter Familie,1.1,6,character_sound,Agathe,3,sagte Agathe,sagen
"Reuter, Gabriele",Aus guter Familie,1.1,6,character_sound,Agathe,3,von dem Du so viel erzählst,erzählst
"Reuter, Gabriele",Aus guter Familie,1.1,6,character_sound,Frau Pastorin,3,erkundigte sich die Pastorin neugierig,"erkundigen, Pastorin"
"Reuter, Gabriele",Aus guter Familie,1.1,6,character_sound,Agathe,0,in glücklichen Erinnerungen verstummend,"glücklich, Erinnerung"
"Reuter, Gabriele",Aus guter Familie,1.1,6,character_sound,Martin,3,die Martin so prachtvoll deklamieren konnte,"Martin, deklamieren, können"
"Reuter, Gabriele",Aus guter Familie,1.1,6,ambient_sound,ambient,0,daß eine peinliche Stille am Tische entstanden war,"peinlich, Stille, Tisch, entstehen, sein"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Gustav,3,begegnete ihr Blick dem von verhaltenem Lachen ins Breite gezogenen Gesicht von Onkel Gustav,"begegnen, Blick, verhalten, lachen, Breite, gezogen, Gesicht, Onkel"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Pastor Kandler,0,ging schweigend um den Tisch herum,"gehen, Tisch"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Herr Heidling,3,brach der Regierungsrat ärgerlich los,"brechen, Regierungsrat"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Pastor Kandler,3,sagte Pastor Kandler beschwichtigend zu Agathe,"sagen, Pastor"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Agathe,3,stieß sie ehrlich heraus,stoßen
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Herr Heidling,3,fragte ihr Vater mit derselben beängstigenden Milde,"fragen, Vater, beängstigend, Milde"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Agathe,3,sagte sie eilig und leise,sagen
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Agathe,3,und setzte noch schüchterner hinzu,setzen
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Pastor Kandler,3,entschuldigte Pastor Kandler,"entschuldigt, Pastor"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Pastor Kandler,3,prüfte er vorsichtig,prüfen
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Agathe,2,flüsterte das Mädchen verlegen,"flüstern, Mädchen, verlegen"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Agathe,0,Agathe schwieg verwirrt,schweigen
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Männer,3,Vater und Seelsorger sprachen mit einander,"Vater, Seelsorger, sprechen, einander"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Herr Heidling,3,sagte der Regierungsrat,"sagen, Regierungsrat"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Pastor Kandler,3,"meinte Pastor Kandler , mit seinem stillen, ironischen Lächeln den Regierungsrat betrachtend","meinen, Pastor, still, ironisch, Lächel, Regierungsrat"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Frau Pastorin,3,fragte die Pastorin freundlich,"fragen, Pastorin"
"Reuter, Gabriele",Aus guter Familie,1.1,7,ambient_sound,ambient,4,"Onkel Gustav ließ von einer Champagnerflasche, die er mit weitläufiger Feierlichkeit behandelte, weil sie seine Beisteuer zum Feste war, den Pfropfen mit einem Knall in die darüber gehaltene Gabel springen","Onkel, lassen, Champagnerflasche, weitläufig, Feierlichkeit, behandeln, Beisteuer, Fest, sein, Pfropfe, Knall, gehalten, Gabel, springen"
"Reuter, Gabriele",Aus guter Familie,1.1,7,ambient_sound,ambient,3,Die beiden Pastorsjungen jauchzten über das Kunststück,"Pastorsjung, jauchzn, Kunststück"
"Reuter, Gabriele",Aus guter Familie,1.1,7,ambient_sound,ambient,4,und stieß an,stoßen
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Gustav,2,Onkel Gustav klopfte dem Nichtchen begütigend die volle Wange,"Onkel, klopfen, nichtche, voll, Wange"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Gustav,4,und rief dabei mit seinem jovialen Lachen,"rufen, jovial, lachen"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Gustav,2,Dann flüsterte er Agathe ins Ohr,"flüstern, Ohr"
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Gustav,3,Was er sagte,sagen
"Reuter, Gabriele",Aus guter Familie,1.1,7,character_sound,Agathe,1,Widerspruch wagte sie natürlich nicht,"Widerspruch, wagen"
"Reuter, Gabriele",Aus guter Familie,1.1,8,ambient_sound,ambient,3,Die Jungen hatten den Befehl erhalten,"Junge, haben, Befehl, erhalten"
"Reuter, Gabriele",Aus guter Familie,1.1,8,ambient_sound,ambient,4,von dorther tönte bisweilen ein Geklapper,"Dorther, Tönt, Geklapper"
"Reuter, Gabriele",Aus guter Familie,1.1,8,ambient_sound,ambient,0,sonst herrschte Stille in Hof und Garten,"herrschen, Stille, Garten"
"Reuter, Gabriele",Aus guter Familie,1.1,8,ambient_sound,ambient,2,Agathe hörte mit heimlichem Vergnügen ihre seidene Schleppe über den Kies rauschen,"hören, heimlich, Vergnügen, seiden, Schleppe, rausch"
"Reuter, Gabriele",Aus guter Familie,1.1,8,ambient_sound,ambient,3,Und das Singen und Jubeln der Vögel hörte nicht auf,"singen, Jubel, Vogel, hören"
"Reuter, Gabriele",Aus guter Familie,1.1,8,ambient_sound,ambient,0,Und das entfaltete sich hier still,entfalten
"Reuter, Gabriele",Aus guter Familie,1.1,8,character_sound,Agathe,3,dachte Agathe seufzend,denken
"Reuter, Gabriele",Aus guter Familie,1.1,8,character_sound,Agathe,2,Agathe streichelte leise die borkige Rinde des alten Apfelbaumes,"streichelen, borkig, Rind, alt, Apfelbaum"
"Reuter, Gabriele",Aus guter Familie,1.1,8,character_sound,Agathe,3,Agathe kicherte ganz für sich allein darüber,kicheren
"Reuter, Gabriele",Aus guter Familie,1.1,8,ambient_sound,ambient,0,Am linken Ufer des stillen Sees,"linker, Ufer, still, See"
"Reuter, Gabriele",Aus guter Familie,1.1,8,ambient_sound,ambient,2,und darüber flirrten die Libellen,"flirren, Libelle"
"Reuter, Gabriele",Aus guter Familie,1.1,8,ambient_sound,ambient,4,Die kleinen Pastorsjungen hatten sie aber mit dieser Geschichte ausgelacht,"klein, Pastorsjung, haben, Geschichte, auslachen"
"Reuter, Gabriele",Aus guter Familie,1.2,non-scene,character_sound,Eugenie,4,oder Eugenie klingelte um dreiviertel auf acht Uhr bei Heidlings,"Eugenie, klingelen, Dreiviertel, Uhr"
"Reuter, Gabriele",Aus guter Familie,1.2,non-scene,character_sound,Mädchen,3,und ihrem endlosen Gezwitscher und Gekicher,"endlos, Gezwitscher, Gekicher"
"Reuter, Gabriele",Aus guter Familie,1.2,non-scene,character_sound,Mädchen,3,und mit Eugenie zankte sie sich sehr oft,"Eugenie, zanken"
"Reuter, Gabriele",Aus guter Familie,1.2,non-scene,character_sound,Agathe,3,lief dann schluchzend nach Haus,"laufen, Haus"
"Reuter, Gabriele",Aus guter Familie,1.2,non-scene,character_sound,mixed,3,Agathe verdankte ihrer Freundin verschiedene Strafpredigten,"verdanken, Freundin, verschieden, Strafpredigt"
"Reuter, Gabriele",Aus guter Familie,1.2,non-scene,ambient_sound,ambient,4,an den Klingeln zu reißen,"Klingel, reißen"
"Reuter, Gabriele",Aus guter Familie,1.2,non-scene,ambient_sound,ambient,3,damit die Mädchen ihr dafür Geschichten erzählten,"Mädchen, Geschichte, erzählten"
"Reuter, Gabriele",Aus guter Familie,1.2,9,character_sound,Agathe,2,flüsterte Agathe ganz leise,flüstern
"Reuter, Gabriele",Aus guter Familie,1.2,9,character_sound,Agathe,3,ich habe ja bloß gefragt,"haben, fragen"
"Reuter, Gabriele",Aus guter Familie,1.2,9,character_sound,Agathe,4,schrie Agathe gekränkt,schreien
"Reuter, Gabriele",Aus guter Familie,1.2,9,character_sound,Mädchen,2,Aus dem Streit entspann sich ein heimliches Tuscheln und Flüstern zwischen den kleinen Freundinnen,"Streit, entspann, heimlich, tuscheln, Flüster, klein, Freundinn"
"Reuter, Gabriele",Aus guter Familie,1.2,9,character_sound,Agathe,4,Agathe rief ein paarmal,"rufen, Paarmal"
"Reuter, Gabriele",Aus guter Familie,1.2,9,ambient_sound,ambient,4,"Hilfeschreie, die aus dem Abendschatten unter dem alten Taxusbaum, wo die kleinen Mädchen zusammenkauerten, hervorklangen","hilfeschrei, Abendschatt, alt, Taxusbaum, klein, Mädchen, zusammenkaueren, hervorklang"
"Reuter, Gabriele",Aus guter Familie,1.2,9,character_sound,Agathe,2,und fragte leise,"fragen, leise"
"Reuter, Gabriele",Aus guter Familie,1.2,9,character_sound,Agathe,3,und schließlich in ein maßloses Gekicher verfallend,"maßlos, Gekicher"
"Reuter, Gabriele",Aus guter Familie,1.2,9,character_sound,Frau Heidling,3,als sie ihr erzählte,erzählt
"Reuter, Gabriele",Aus guter Familie,1.2,9,character_sound,Frau Wutrow,4,als Frau Wutrows scharfe Stimme sie hineinrief,"Frau, scharf, Stimme, hineinrief"
"Reuter, Gabriele",Aus guter Familie,1.2,9,character_sound,Agathe,1,Agathe klopfte das Herz entsetzlich,"klopfen, Herz"
"Reuter, Gabriele",Aus guter Familie,1.2,9,character_sound,Eugenie,3,Was Eugenie ihr sonst noch erzählt hatte,"Eugenie, erzählen, haben"
"Reuter, Gabriele",Aus guter Familie,1.2,non-scene,character_sound,Mädchen,3,was sie gestern miteinander gesprochen hatten,"sprechen, haben"
"Reuter, Gabriele",Aus guter Familie,1.2,10,character_sound,Frau Heidling,3,sagte Frau Heidling zu ihrer Tochter,"sagen, Frau, Tochter"
"Reuter, Gabriele",Aus guter Familie,1.2,10,character_sound,Frau Heidling,3,sagte Frau Heidling tadelnd,"sagen, Frau"
"Reuter, Gabriele",Aus guter Familie,1.2,10,character_sound,Agathe,0,Doch nahm sie gehorsam und ohne weiter etwas zu sagen den Strauß,"nehmen, sagen"
"Reuter, Gabriele",Aus guter Familie,1.2,11,character_sound,Frau Heidling,4,und rief sie zum Essen,"rufen, essen"
"Reuter, Gabriele",Aus guter Familie,1.2,11,character_sound,Agathe,0,Agathe antwortete nicht,antworten
"Reuter, Gabriele",Aus guter Familie,1.2,11,character_sound,Frau Heidling,4,Sie hörte ihre Mutter hinter sich her rufen,"hören, Mutter, rufen"
"Reuter, Gabriele",Aus guter Familie,1.2,12,character_sound,Mädchen,3,So unterhielten sie sich,unterhielen
"Reuter, Gabriele",Aus guter Familie,1.2,12,ambient_sound,ambient,3,Der Lehrer hatte ihnen erklärt,"Lehrer, haben, erklären"
"Reuter, Gabriele",Aus guter Familie,1.2,12,character_sound,Agathe,3,sagte Agathe nachdenklich,sagen
"Reuter, Gabriele",Aus guter Familie,1.2,12,character_sound,Eugenie,0,und stand erstaunt still,stehen
"Reuter, Gabriele",Aus guter Familie,1.2,12,character_sound,Eugenie,4,und rief ihren Namen,"rufen, Name"
"Reuter, Gabriele",Aus guter Familie,1.2,12,character_sound,Frau Wutrow,3,Frau Wutrow sagte etwas zu Eugenie,"Frau, sagen, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.2,12,character_sound,Agathe,4,Agathe lachte verächtlich,lachen
"Reuter, Gabriele",Aus guter Familie,1.2,13,character_sound,Mädchen,3,und stöhnten dabei,stöhnen
"Reuter, Gabriele",Aus guter Familie,1.2,13,character_sound,Frau,4,Das andere Mädchen schrie laut auf vor Schrecken,"anderer, Mädchen, schreien, Schrecken"
"Reuter, Gabriele",Aus guter Familie,1.2,13,ambient_sound,ambient,4,Während die Hauswirtin ins Leere über ihren verwüsteten Hof keifte,"Hauswirtin, Leere, verwüstet, Hof, keifen"
"Reuter, Gabriele",Aus guter Familie,1.2,13,character_sound,Mädchen,1,und regten und rührten sich nicht vor Angst,"Regte, rühren, Angst"
"Reuter, Gabriele",Aus guter Familie,1.2,14,character_sound,Agathe,2,Als sie zaghaft und ganz leise klingelte,klingeln
"Reuter, Gabriele",Aus guter Familie,1.2,14,character_sound,Walter,4,lachte laut,lachen
"Reuter, Gabriele",Aus guter Familie,1.2,14,character_sound,Walter,4,und rief,rufen
"Reuter, Gabriele",Aus guter Familie,1.2,14,character_sound,Agathe,4,schrie Agathe,schreien
"Reuter, Gabriele",Aus guter Familie,1.2,14,character_sound,Agathe,4,und schlug wie rasend um sich,schlagen
"Reuter, Gabriele",Aus guter Familie,1.2,14,character_sound,Frauen,4,Es war ein wilder Kampf zwischen Mutter und Tochter,"sein, wild, Kampf, Mutter, Tochter"
"Reuter, Gabriele",Aus guter Familie,1.2,15,character_sound,Agathe,3,und sank keuchend und weinend auf ihr Bett nieder,"sinken, Bett"
"Reuter, Gabriele",Aus guter Familie,1.2,16,character_sound,Agathe,4,"und schrie noch immer, schluckend und schluchzend",schrie
"Reuter, Gabriele",Aus guter Familie,1.2,16,character_sound,Agathe,2,sie konnte die Töne nur noch heiser hervorstoßen,"können, Ton"
"Reuter, Gabriele",Aus guter Familie,1.2,non-scene,character_sound,mixed,3,den man befragte,befragen
"Reuter, Gabriele",Aus guter Familie,1.2,non-scene,character_sound,Arzt,3,meinte,meinen
"Reuter, Gabriele",Aus guter Familie,1.2,non-scene,character_sound,Eugenie,3,wie Eugenie gesagt hatte,"Eugenie, sagen, haben"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Herr Heidling,4,Zwar lachte er meistens,lachen
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Agathe,3,wenn sie eine Meinung äußerte,"Meinung, äußern"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Frau Heidling,3,Frau Heidling erkundigte sich bei anderen vertrauenswürdigen Frauen,"Frau, erkundigen, anderer, vertrauenswürdig, Frau"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Frau Heidling,3,sagte sie seufzend,sagen
"Reuter, Gabriele",Aus guter Familie,1.3,17,ambient_sound,ambient,3,"So lautete eine der ersten Fragen, die ihre Mitschülerinnen an Agathe richteten","lauten, erster, Frage, Mitschülerinn, richten"
"Reuter, Gabriele",Aus guter Familie,1.3,17,character_sound,Agathe,3,Das sagte sie schüchtern,"sagen, schüchtern"
"Reuter, Gabriele",Aus guter Familie,1.3,17,ambient_sound,ambient,4,und wurde furchtbar ausgelacht,"werden, ausgelacht"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Agathe,3,auf ihrem Lager stöhnte und wimmerte,"Lager, stöhnen, wimmeren"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Eugenie,2,kam Eugenie mit bloßen Füßen herübergeschlichen,"kommen, Eugenie, bloß, Fuß, herübergeschlichen"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Dr. Engelbert,3,und sprach seinen Schülerinnen offen die Ansicht aus,"sprechen, Schülerinn, Ansicht"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,ambient_sound,ambient,4,Darob entstand ein großer Aufruhr unter den Mädchen,"entstehen, groß, Aufruhr, Mädchen"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,ambient_sound,ambient,3,Die Tochter eines englischen Predigers erklärte,"Tochter, englisch, Prediger, erklären"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Dr. Engelbert,3,Dr. Engelbert forderte stets Selbständigkeit von seinen Zöglingen,"Dr., fordern, Selbständigkeit, Zöglingen"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,ambient_sound,ambient,4,"In den Religionsstunden gab es leidenschaftliche Disputationen, unbestimmte, aber desto heftigere Auseinandersetzungen","Religionsstund, geben, leidenschaftlich, Disputation, unbestimmen, heftig, Auseinandersetzung"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Agathe,3,bis Agathe schluchzte,schluchzen
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Agathe,3,Sie äußerte,äußern
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Eugenie,2,fragte Eugenie leise,"fragt, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Agathe,2,flüsterte Agathe erschrocken,"flüstert, Agathe, erschrocken"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Eugenie,3,sagte Eugenie verletzt,"sagen, Eugenie, verletzen"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Eugenie,2,Sie blies das Licht aus,"bleisen, Licht"
"Reuter, Gabriele",Aus guter Familie,1.3,18,ambient_sound,ambient,1,Aus den andern Kammern drang ruhiges Atmen,"andern, Kammer, drang, ruhig, atmen"
"Reuter, Gabriele",Aus guter Familie,1.3,18,ambient_sound,ambient,2,"und ein zufriedenes Murren, welches die Engländerin beim Schlafen auszustoßen pflegte","zufrieden, murren, Engländerin, schlafen, ausstoßen, pflegen"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Agathe,3,Agathe beteuerte,beteuern
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Eugenie,3,sprach sie nach einer Weile dumpf und feierlich,"sprechen, Weile"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Agathe,1,Agathe schlug das Herz wie ein Hammer in der Brust,"schlagen, Herz, Hammer, Brust"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Eugenie,2,aus den Federn drang ihr ersticktes Schluchzen,"Feder, drang, erstickt, Schluchzen"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Agathe,3,Agathe beteuerte,beteuern
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Agathe,3,Agathe schwur,
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Eugenie,3,stieß die aufgeregte Eugenie hervor,"stoßen, aufgeregt, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Frau,3,und die hat alles erzählt,"haben, erzählen"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Agathe,2,flüsterte Agathe mit scheuer Verehrung,"flüstert, scheu, Verehrung"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Eugenie,3,sagte Eugenie,"sagen, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Eugenie,3,und beschwor sie unter Thränen,"beschwören, Thrän"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Eugenie,1,Dabei hörte sie die unruhigen Bewegungen von Eugenie,"hören, unruhig, Bewegung, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Eugenie,3,ihr tiefes Seufzen,"tief, Seufzen"
"Reuter, Gabriele",Aus guter Familie,1.3,18,character_sound,Eugenie,3,wie Eugenie meinte,"Eugenie, meinen"
"Reuter, Gabriele",Aus guter Familie,1.3,19,character_sound,Agathe,2,murmelte sie zärtlich und verwirrt,murmeln
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Frau,3,Da Klotilde erklärte,erklären
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Agathe,3,Agathe wagte einen schüchternen Einwurf,"wagen, schüchtern, Einwurf"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Agathe,2,Agathe durchweinte vor Zorn und Eifersucht ganze Nächte,"durchweinen, Zorn, Eifersucht, ganz, Nacht"
