,author,title,chapter_counter,scene_id,annotation,speaker,loudness,sound_event,verb_noun_lemmas
453,"Fontane, Theodor",Effi Briest,18,non-scene,character_sound,Innstetten,3,sagte Innstetten nach einer Weile,"sagen, Innstett, Weile"
454,"Fontane, Theodor",Effi Briest,18,non-scene,character_sound,Pastor Lindequist,3,um zu gratulieren,gratulier
455,"Fontane, Theodor",Effi Briest,18,non-scene,character_sound,Pastor Lindequist,3,und noch wegen der Partie nach der Oberförsterrei Uvagla hin anzufragen,"Partie, Oberförsterrei, anzufragen"
456,"Fontane, Theodor",Effi Briest,18,non-scene,character_sound,Crampas,3,Crampas habe ihm einen Platz in seinem Schlitten angeboten,"haben, Platz, Schlitten, anbieten"
457,"Fontane, Theodor",Effi Briest,18,non-scene,character_sound,Innstetten,3,und ordnete die Sache dahin,"ordnen, Sache"
458,"Fontane, Theodor",Effi Briest,18,75,character_sound,Mann,3,und empfing seine Gäste,"empfangen, Gast"
459,"Fontane, Theodor",Effi Briest,18,75,ambient_sound,ambient,3,und die Frau des Hauses begrüßt hatten,"Frau, Haus, begrüßen, haben"
460,"Fontane, Theodor",Effi Briest,18,75,character_sound,Effi,3,und sagte,sagen
461,"Fontane, Theodor",Effi Briest,18,75,character_sound,Sidonie,3,Statt dessen sagte diese,sagen
462,"Fontane, Theodor",Effi Briest,18,75,character_sound,Effi,3,"fuhr Effi halb verlegen, und nur, um doch was zu sagen, fort","fahren, verlegen, sagen"
463,"Fontane, Theodor",Effi Briest,18,75,character_sound,Effi,1,Effi brach nun ab,brechen
464,"Fontane, Theodor",Effi Briest,18,77,character_sound,Crampas,3,und sprach ihr sein Bedauern aus,"sprechen, bedauern"
465,"Fontane, Theodor",Effi Briest,18,77,character_sound,Crampas,3,und sagte,sagen
466,"Fontane, Theodor",Effi Briest,18,77,character_sound,Effi,3,fuhr Effi fort,fahren
467,"Fontane, Theodor",Effi Briest,18,77,character_sound,Effi,3,und versuchte zu lachen,"versuchen, lachen"
468,"Fontane, Theodor",Effi Briest,18,77,character_sound,Crampas,3,wiederholte Crampas,wiederholen
469,"Fontane, Theodor",Effi Briest,18,77,character_sound,Crampas,3,und wechselte das Gespräch,"wechseln, Gespräch"
470,"Fontane, Theodor",Effi Briest,19,78,character_sound,Sidonie,3,und sagte,sagen
471,"Fontane, Theodor",Effi Briest,19,78,character_sound,Sidonie,3,Ich frage Sie,fragen
472,"Fontane, Theodor",Effi Briest,19,78,character_sound,Innstetten,3,daß er spöttisch bemerkte,bemerken
473,"Fontane, Theodor",Effi Briest,19,78,character_sound,Sidonie,3,Dann müssen Sie mir die Bemerkung verzeihen,"müssen, Bemerkung, verzeihen"
474,"Fontane, Theodor",Effi Briest,19,78,character_sound,Pastor Lindequist,3,"Lindequist , denselben Ton anschlagend wie Innstetten, antwortete","Lindequist, Ton, Innstett, antworten"
475,"Fontane, Theodor",Effi Briest,19,78,character_sound,Sidonie,3,sagte Sidonie,"sagen, Sidonie"
476,"Fontane, Theodor",Effi Briest,19,78,character_sound,Sidonie,3,daß sie mit vieler Unbefangenheit fortfuhr,"Unbefangenheit, fortfuhr"
477,"Fontane, Theodor",Effi Briest,19,79,ambient_sound,ambient,4,und schlug die ersten Takte des Preußenliedes an,"schlagen, erster, Takt, Preußenlied"
478,"Fontane, Theodor",Effi Briest,19,79,ambient_sound,ambient,4,worauf alles stehend und feierlich einfiel,
479,"Fontane, Theodor",Effi Briest,19,79,character_sound,Mann,3,sagte gleich nach der ersten Strophe der alte Borcke zu Innstetten,"sagen, erster, Strophe, alt, Borcke, Innstett"
480,"Fontane, Theodor",Effi Briest,19,79,character_sound,Innstetten,3,antwortete Innstetten,"antwortet, Innstett"
481,"Fontane, Theodor",Effi Briest,19,79,ambient_sound,ambient,4,Man sang alle Strophen durch,"sangn, Stroph"
482,"Fontane, Theodor",Effi Briest,19,79,ambient_sound,ambient,3,dann hieß es,heißen
483,"Fontane, Theodor",Effi Briest,19,80,ambient_sound,ambient,3,"als es mit einemmal hieß, der Gieshübler'sche Schlitten sei nicht da","heißen, Gieshübler'sch, Schlitten, sein"
484,"Fontane, Theodor",Effi Briest,19,80,character_sound,Crampas,3,fragte Crampas,fragt
485,"Fontane, Theodor",Effi Briest,19,80,character_sound,Mann,3,sagte der Hofeknecht,"sagen, Hofeknecht"
486,"Fontane, Theodor",Effi Briest,19,80,character_sound,Mann,4,und schreit,Schreit
487,"Fontane, Theodor",Effi Briest,19,80,ambient_sound,ambient,4,Nun wurde natürlich nach Dr. Hannemann gerufen,"werden, Dr., rufen"
488,"Fontane, Theodor",Effi Briest,19,80,character_sound,Arzt,3,und nach fünf Minuten mit echter Chirurgenruhe versicherte,"Minute, echt, Chirurgenruhe, versichern"
489,"Fontane, Theodor",Effi Briest,19,80,character_sound,Innstetten,3,bis Innstetten erklärte,"Innstett, erklären"
490,"Fontane, Theodor",Effi Briest,19,80,ambient_sound,ambient,4,"Lachend und unter ziemlich angeheiterten Scherzen gegen den verbindlichsten aller Landräte , der sich, um hülfreich zu sein, sogar von seiner jungen Frau trennen wolle, wurde dem Vorschlage zugestimmt","angeheitert, Scherze, verbindlichsten, Landräte, sein, jung, Frau, trennen, wollen, werden, Vorschlage, zustimmen"
491,"Fontane, Theodor",Effi Briest,19,80,character_sound,Sidonie,3,und bat diese,bitten
492,"Fontane, Theodor",Effi Briest,19,80,ambient_sound,ambient,3,so gab Kruse den Pferden auch schon einen Peitschenknips,"geben, Kruse, Pferd, Peitschenknip"
493,"Fontane, Theodor",Effi Briest,19,81,character_sound,Effi,0,und schwieg noch immer und mit Absicht,"schweigen, Absicht"
494,"Fontane, Theodor",Effi Briest,19,81,character_sound,Frau,3,auf Zureden der neben ihr sitzenden Frau v. Flemming,"zureden, sitzend, Frau, Flemming"
495,"Fontane, Theodor",Effi Briest,19,81,ambient_sound,ambient,3,"Aber es ist etwas anderes, ein unendlich feiner Ton, fast wie menschliche Stimme...","sein, fein, Ton, menschlich, Stimme"
496,"Fontane, Theodor",Effi Briest,19,81,character_sound,Frau,3,ich bitte Sie,bitte
497,"Fontane, Theodor",Effi Briest,19,81,character_sound,Sidonie,3,sagte Sidonie,"sagen, Sidonie"
498,"Fontane, Theodor",Effi Briest,19,81,character_sound,Effi,0,Effi schwieg,schweigen
499,"Fontane, Theodor",Effi Briest,19,81,character_sound,Sidonie,3,sag ich,sagen
500,"Fontane, Theodor",Effi Briest,19,81,character_sound,Sidonie,3,wiederholte Sidonie,"wiederholt, Sidonie"
501,"Fontane, Theodor",Effi Briest,19,81,character_sound,Sidonie,3,und deshalb ruhig lächelnd fortfuhr,fortfuhr
502,"Fontane, Theodor",Effi Briest,19,82,character_sound,Effi,3,fragte Effi,"fragt, Effi"
503,"Fontane, Theodor",Effi Briest,19,82,character_sound,Kruse,3,und sagte,sagen
504,"Fontane, Theodor",Effi Briest,19,82,character_sound,Sidonie,3,sagte Sidonie,"sagen, Sidonie"
505,"Fontane, Theodor",Effi Briest,19,82,character_sound,Frau,3,Ich bitte Sie,bitte
506,"Fontane, Theodor",Effi Briest,19,82,character_sound,Effi,3,sagte Effi lebhaft,sagen
507,"Fontane, Theodor",Effi Briest,19,83,character_sound,Frauen,3,Während das Gespräch noch so ging,"Gespräch, gehen"
508,"Fontane, Theodor",Effi Briest,19,83,character_sound,Frauen,3,und sich fortsetzte,fortsetzen
509,"Fontane, Theodor",Effi Briest,19,83,character_sound,Crampas,3,um hier mit Innstetten zu verabreden,"Innstett, verabred"
510,"Fontane, Theodor",Effi Briest,19,83,character_sound,Crampas,3,so vermeldete er,vermelden
511,"Fontane, Theodor",Effi Briest,19,83,character_sound,Crampas,4,als er lachend seinen Auftrag ausgeführt hatte,"Auftrag, ausführen, haben"
512,"Fontane, Theodor",Effi Briest,19,83,character_sound,Crampas,4,und rief Kruse zu,"rufen, Kruse"
513,"Fontane, Theodor",Effi Briest,19,83,character_sound,Crampas,3,sagte Crampas,sagen
514,"Fontane, Theodor",Effi Briest,19,83,character_sound,Sidonie,3,nach kurzem Dank gegen Effi,"kurz, Dank"
515,"Fontane, Theodor",Effi Briest,19,83,character_sound,Sidonie,3,sich verabschiedet,verabschieden
516,"Fontane, Theodor",Effi Briest,19,83,character_sound,mixed,3,denn auch für die Schlittenfahrer war in der zwischenliegenden Zeit Rat geschafft worden,"Schlittenfahrer, sein, zwischenliegend, Zeit, Rat, schaffen, werden"
517,"Fontane, Theodor",Effi Briest,19,83,character_sound,Innstetten,3,daß sich Innstetten entschlossen hatte,"Innstett, entschließen, haben"
518,"Fontane, Theodor",Effi Briest,19,83,character_sound,Sidonie,3,was Sidonie gleich anfangs in Sicht gestellt hatte,"Sidonie, Sicht, stellen, haben"
519,"Fontane, Theodor",Effi Briest,19,83,character_sound,Innstetten,3,Vom rechten Flügel her klang des Landrats bestimmte Weisung herüber,"rechter, Flügel, klingen, Landrat, bestimmt, Weisung"
520,"Fontane, Theodor",Effi Briest,19,84,character_sound,Crampas,3,und sagte,sagen
521,"Fontane, Theodor",Effi Briest,19,84,character_sound,Crampas,2,klang es jetzt leis an ihr Ohr,"klingen, Ohr"
522,"Fontane, Theodor",Effi Briest,19,84,character_sound,Crampas,2,daß seine Stimme zitterte,"Stimme, zitteren"
523,"Fontane, Theodor",Effi Briest,19,84,ambient_sound,ambient,4,und in geringer Entfernung vor sich hörte sie das Geläut der vorauf eilenden Schlitten,"gering, Entfernung, hören, Geläut, eilend, Schlitten"
524,"Fontane, Theodor",Effi Briest,19,84,ambient_sound,ambient,4,Immer vernehmlicher klang es,klingen
525,"Fontane, Theodor",Effi Briest,20,85,character_sound,Innstetten,3,sagte er,sagen
526,"Fontane, Theodor",Effi Briest,20,85,character_sound,Innstetten,3,Du sprichst das alles so sonderbar,sprichsen
527,"Fontane, Theodor",Effi Briest,20,85,character_sound,Innstetten,3,sagte Innstetten mit Betonung,"sagen, Innstett, Betonung"
528,"Fontane, Theodor",Effi Briest,20,85,character_sound,Innstetten,3,fuhr Innstetten fort,"fahren, Innstett"
529,"Fontane, Theodor",Effi Briest,20,85,character_sound,Innstetten,3,"und seine Stimme wurde freundlicher, trotzdem ein leiser Spott noch darin nachklang","Stimme, werden, leise, Spott, Nachklang"
530,"Fontane, Theodor",Effi Briest,20,85,character_sound,Effi,0,und schwieg,schweigen
531,"Fontane, Theodor",Effi Briest,20,85,character_sound,Effi,3,wie Du schon sagtest,
532,"Fontane, Theodor",Effi Briest,20,85,character_sound,Innstetten,3,wenn ich Dir raten darf,"raten, dürfen"
533,"Fontane, Theodor",Effi Briest,20,85,character_sound,Effi,3,sagte sie mit einer Kraftanstrengung,"sagen, Kraftanstrengung"
534,"Fontane, Theodor",Effi Briest,20,85,character_sound,Effi,3,sagte sie,sagen
535,"Fontane, Theodor",Effi Briest,20,85,character_sound,Innstetten,3,um auch das noch zu sagen,sagen
536,"Fontane, Theodor",Effi Briest,20,85,character_sound,Effi,3,Und Effi las,lesen
537,"Fontane, Theodor",Effi Briest,20,85,character_sound,Effi,4,Effi lachte,lachen
538,"Fontane, Theodor",Effi Briest,20,86,character_sound,Frau,3,sagte die Ritterschaftsrätin,"sagen, Ritterschaftsrätin"
539,"Fontane, Theodor",Effi Briest,20,86,character_sound,Frau,3,"Es lag etwas ungemein Erquickliches in dem freien und natürlichen Ton, in dem die alte Dame sprach","liegen, ungemein, Erquicklich, frei, natürlich, Ton, alt, Dame, sprechen"
540,"Fontane, Theodor",Effi Briest,20,86,character_sound,Crampas,3,und bat,bitten
541,"Fontane, Theodor",Effi Briest,20,86,character_sound,Crampas,3,sich nach ihrem Befinden erkundigen zu dürfen,"Befinde, erkundigen, dürfen"
542,"Fontane, Theodor",Effi Briest,20,86,character_sound,Crampas,3,sagte Crampas,sagen
543,"Fontane, Theodor",Effi Briest,20,86,character_sound,Effi,3,Effi nannte nun Crampas Namen,"nennen, Name"
544,"Fontane, Theodor",Effi Briest,20,86,character_sound,Crampas,3,"und in leichtem Geplauder alle Paddens und Titzewitze, von denen er je gehört hatte, Revue passieren ließ","leicht, Geplauder, Padden, Titzewitz, hören, haben, Revue, passieren, lassen"
545,"Fontane, Theodor",Effi Briest,20,86,character_sound,Crampas,3,Zugleich entschuldigte er sich,entschuldigen
546,"Fontane, Theodor",Effi Briest,20,86,character_sound,Frau,3,fragte die alte Titzewitz,"fragen, alt, Titzewitz"
547,"Fontane, Theodor",Effi Briest,20,86,character_sound,Crampas,3,und fuhr fort,fahren
548,"Fontane, Theodor",Effi Briest,20,86,character_sound,Crampas,3,ich wiederhole,wiederholen
549,"Fontane, Theodor",Effi Briest,20,86,character_sound,unspecified,3,Crampas aber sprach mit immer wachsendem Redefluß weiter,"sprechen, wachsend, Redefluß"
550,"Fontane, Theodor",Effi Briest,20,86,character_sound,Crampas,1,Dann empfahl er sich rasch unter Verbeugung gegen alle drei,"empfehlen, Verbeugung"
551,"Fontane, Theodor",Effi Briest,20,86,character_sound,Frau,3,sagte die Padden,"sagen, Padde"
552,"Fontane, Theodor",Effi Briest,20,86,character_sound,Frau,3,wiederholte die Padden,"wiederholen, Padde"
553,"Fontane, Theodor",Effi Briest,20,87,ambient_sound,ambient,3,der sich in den nächsten Tagen fast bis zum Sturm steigerte,"nächster, Tag, Sturm, steigern"
554,"Fontane, Theodor",Effi Briest,20,87,character_sound,Johanna,3,die die Nachricht brachte,"Nachricht, bringen"
555,"Fontane, Theodor",Effi Briest,20,87,character_sound,Effi,3,hatte Effi sofort erklärt,"haben, erklären"
556,"Fontane, Theodor",Effi Briest,20,87,ambient_sound,ambient,4,fiel der erste Schuß,"fallen, erster, Schuß"
557,"Fontane, Theodor",Effi Briest,20,87,ambient_sound,ambient,3,und wurde neugierig ausgefragt,"werden, ausgefragen"
558,"Fontane, Theodor",Effi Briest,20,88,character_sound,Männer,3,und im Gespräche mit ihm erfahren,"Gespräch, erfahren"
559,"Fontane, Theodor",Effi Briest,20,88,character_sound,Effi,0,Und dabei schwieg sie noch immer,schweigen
560,"Fontane, Theodor",Effi Briest,20,88,character_sound,Effi,0,Du sagst ja nichts,sagen
561,"Fontane, Theodor",Effi Briest,20,88,character_sound,Gieshübler,3,Gieshübler meinte sogar,meinen
562,"Fontane, Theodor",Effi Briest,20,88,ambient_sound,ambient,3,"wären sie mit allerlei » Wenns « und, Abers « gekommen","sein, Wenn, Aber, kommen"
563,"Fontane, Theodor",Effi Briest,20,88,ambient_sound,ambient,3,und hätten geknausert wegen der neuen Bauten,"haben, knausern, neu, Bau"
564,"Fontane, Theodor",Effi Briest,20,88,character_sound,Mann,3,Pfefferküchler Michelsen habe sogar gesagt,"Pfefferküchler, Michelse, haben, sagen"
565,"Fontane, Theodor",Effi Briest,20,88,character_sound,Effi,4,"Effi lachte so herzlich, wie sie seit lange nicht mehr gelacht hatte","lachen, lachen, haben"
566,"Fontane, Theodor",Effi Briest,20,non-scene,character_sound,Rollo,4,und Rollo schlug draußen an,"Rollo, schlagen"
567,"Fontane, Theodor",Effi Briest,20,89,character_sound,Innstetten,4,Innstetten lachte,"Innstett, lachen"
568,"Fontane, Theodor",Effi Briest,20,89,character_sound,Innstetten,3,Ich bitte Dich,bitte
569,"Fontane, Theodor",Effi Briest,20,90,character_sound,Innstetten,3,Innstetten war einverstanden,"Innstett, sein"
570,"Fontane, Theodor",Effi Briest,20,90,character_sound,Arzt,3,Doktor Hannemann sagt mir jeden Tag,"Doktor, sagen, Tag"
571,"Fontane, Theodor",Effi Briest,20,non-scene,character_sound,Effi,3,und sagte zu Roswitha,sagen
572,"Fontane, Theodor",Effi Briest,20,non-scene,character_sound,Effi,3,und sagte,sagen
573,"Fontane, Theodor",Effi Briest,20,92,character_sound,Innstetten,3,Er las es Effi vor,lesen
574,"Fontane, Theodor",Effi Briest,20,92,character_sound,Effi,0,Diese blieb ruhig,bleiben
575,"Fontane, Theodor",Effi Briest,20,92,character_sound,Effi,3,Endlich sagte sie,sagen
576,"Fontane, Theodor",Effi Briest,20,92,character_sound,Innstetten,3,sagte er nach einer Weile,"sagen, Weile"
577,"Fontane, Theodor",Effi Briest,21,non-scene,character_sound,Crampas,3,und die Nachricht brachte,"Nachricht, bringen"
578,"Fontane, Theodor",Effi Briest,21,non-scene,character_sound,Crampas,3,Als Crampas dies mitteilte,mitteilen
579,"Fontane, Theodor",Effi Briest,21,non-scene,ambient_sound,ambient,3,und doch gingen darüber ganz ausschweifende Gerüchte,"gehen, ausschweifend, Gerücht"
580,"Fontane, Theodor",Effi Briest,21,non-scene,character_sound,Gieshübler,3,"die von Gieshübler , wenn er nicht ihr Erfinder war, wenigstens genährt und weiter verbreitet wurden","Gieshübler, Erfinder, sein, verbreiten, werden"
581,"Fontane, Theodor",Effi Briest,21,non-scene,character_sound,Effi,3,Es wurde wie früher bestimmt,"werden, bestimmen"
582,"Fontane, Theodor",Effi Briest,21,93,character_sound,Effi,3,daß Effi das sagte,sagen
583,"Fontane, Theodor",Effi Briest,21,93,character_sound,Effi,3,Effi sagte,sagen
584,"Fontane, Theodor",Effi Briest,21,93,character_sound,Arzt,3,Doktor Hannemann besteht darauf,"Doktor, bestehen"
585,"Fontane, Theodor",Effi Briest,21,93,character_sound,Arzt,3,und meint in einem fort,"meinen, Fort"
586,"Fontane, Theodor",Effi Briest,21,93,character_sound,Effi,4,und sie lachte,lachen
587,"Fontane, Theodor",Effi Briest,21,94,character_sound,Frauen,3,um mit der Frau zu plaudern,"Frau, plaudern"
588,"Fontane, Theodor",Effi Briest,21,94,character_sound,Roswitha,3,sagte sie,sagen
589,"Fontane, Theodor",Effi Briest,21,94,character_sound,Roswitha,3,fuhr Roswitha fort,fahren
590,"Fontane, Theodor",Effi Briest,21,94,character_sound,Frau Kruse,3,versicherte die Kruse,"versichern, Kruse"
591,"Fontane, Theodor",Effi Briest,21,94,character_sound,Kruse,3,und sagte,sagen
592,"Fontane, Theodor",Effi Briest,21,94,character_sound,Roswitha,3,sagte Roswitha,sagen
593,"Fontane, Theodor",Effi Briest,21,95,character_sound,Kruse,3,sagte er,sagen
594,"Fontane, Theodor",Effi Briest,21,95,character_sound,Kruse,4,Kruse lachte,"Kruse, lachen"
595,"Fontane, Theodor",Effi Briest,21,95,character_sound,Frau Kruse,3,erzählt immer so was,erzählen
596,"Fontane, Theodor",Effi Briest,21,95,character_sound,Kruse,3,und nun sagen Sie so was wie das da von Kikeriki,"sagen, Kikeriki"
597,"Fontane, Theodor",Effi Briest,21,96,character_sound,Roswitha,3,als sie das sagte,sagen
598,"Fontane, Theodor",Effi Briest,21,96,character_sound,Roswitha,3,und sagte,sagen
599,"Fontane, Theodor",Effi Briest,21,96,character_sound,Effi,3,Ich muß Dich darauf aufmerksam machen,"müssen, machen"
600,"Fontane, Theodor",Effi Briest,21,96,character_sound,Kruse,3,Er sagte,sagen
601,"Fontane, Theodor",Effi Briest,21,96,character_sound,Roswitha,3,wie Du mit dem Kruse schwatztest,Kruse
602,"Fontane, Theodor",Effi Briest,21,96,character_sound,Roswitha,3,und ich mit einemmale sagen mußte,"einemmal, sagen, müssen"
603,"Fontane, Theodor",Effi Briest,21,96,character_sound,Roswitha,4,Und ich schrie laut auf,schreien
604,"Fontane, Theodor",Effi Briest,21,96,ambient_sound,ambient,4,als sie mich riefen,rufen
605,"Fontane, Theodor",Effi Briest,21,96,ambient_sound,ambient,3,und sagten,sagen
606,"Fontane, Theodor",Effi Briest,21,96,ambient_sound,ambient,3,und sagte,sagen
607,"Fontane, Theodor",Effi Briest,21,96,character_sound,Roswitha,3,und als ich nachher fragte,fragt
608,"Fontane, Theodor",Effi Briest,21,96,character_sound,Effi,3,Was Du nur sprichst,
609,"Fontane, Theodor",Effi Briest,21,96,ambient_sound,ambient,3,und fragte,fragen
610,"Fontane, Theodor",Effi Briest,21,96,character_sound,Mann,3,Da sagte der Schulze,"sagen, Schulz"
611,"Fontane, Theodor",Effi Briest,21,96,character_sound,Roswitha,3,Und als sie das sagte,sagen
612,"Fontane, Theodor",Effi Briest,21,96,character_sound,Roswitha,3,und sang in einem fort ihr,"singen, Fort"
613,"Fontane, Theodor",Effi Briest,21,96,character_sound,Effi,3,sagte Effi,sagen
614,"Fontane, Theodor",Effi Briest,21,96,character_sound,Effi,3,sagte,sagen
615,"Fontane, Theodor",Effi Briest,21,97,character_sound,mixed,3,und man begrüßte sich,begrüßen
616,"Fontane, Theodor",Effi Briest,21,98,character_sound,Innstetten,3,und bat Effi,bitten
617,"Fontane, Theodor",Effi Briest,21,98,character_sound,Effi,4,und lachte,lachen
618,"Fontane, Theodor",Effi Briest,21,98,character_sound,Innstetten,3,Und hab es auch ausgesprochen,"hab, aussprechen"
619,"Fontane, Theodor",Effi Briest,21,98,character_sound,Männer,3,und in Champagner Dein Wohl tranken,"wohl, tranken"
620,"Fontane, Theodor",Effi Briest,21,98,character_sound,Dagobert,3,was Dein Vetter dabei sagte,"Vetter, sagen"
621,"Fontane, Theodor",Effi Briest,21,98,character_sound,Dagobert,3,sagte er,sagen
622,"Fontane, Theodor",Effi Briest,21,98,character_sound,Gieshübler,3,Gieshübler sagte so was,sagen
623,"Fontane, Theodor",Effi Briest,21,98,character_sound,Innstetten,4,Innstetten lachte,"Innstett, lachen"
624,"Fontane, Theodor",Effi Briest,21,98,character_sound,Effi,0,Effi sagte kein Wort,"sagen, Wort"
625,"Fontane, Theodor",Effi Briest,21,98,character_sound,Effi,3,"und sagte in einem Tone, wie wenn sie betete","sagen, Tone, beten"
626,"Fontane, Theodor",Effi Briest,21,98,character_sound,Innstetten,3,wiederholte Innstetten,"wiederholt, Innstett"
627,"Fontane, Theodor",Effi Briest,21,98,character_sound,Effi,4,Und nun rufst Du,
628,"Fontane, Theodor",Effi Briest,21,98,character_sound,Effi,3,"sagte sie , während sie mit einer äußersten Anstrengung das Zittern ihrer Stimme zu bezwingen suchte","sagen, äußerer, Anstrengung, Zittern, Stimme, bezwingen, suchen"
629,"Fontane, Theodor",Effi Briest,21,98,ambient_sound,ambient,2,aber es schlurrte wieder,schlurren
630,"Fontane, Theodor",Effi Briest,21,98,character_sound,Rollo,4,und Rollo schlug wieder an,"Rollo, schlagen"
631,"Fontane, Theodor",Effi Briest,22,99,character_sound,Innstetten,3,sagte Innstetten,"sagen, Innstett"
632,"Fontane, Theodor",Effi Briest,22,99,character_sound,Effi,4,Effi lachte,lachen
633,"Fontane, Theodor",Effi Briest,22,99,character_sound,Effi,3,sagte sie,sagen
634,"Fontane, Theodor",Effi Briest,22,99,ambient_sound,ambient,3,"während sie das Kaffeegeschirr, um eine aufsteigende Verlegenheit zu verbergen, ziemlich geräuschvoll zusammenrückte","Kaffeegeschirr, aufsteigend, Verlegenheit, verbergen, zusammenrücken"
635,"Fontane, Theodor",Effi Briest,22,99,character_sound,Innstetten,3,sagte Innstetten,"sagen, Innstett"
636,"Fontane, Theodor",Effi Briest,22,99,character_sound,Effi,3,sagte Effi,sagen
637,"Fontane, Theodor",Effi Briest,22,99,character_sound,Hulda,3,daß Hulda Niemeyer immer sagte,sagen
638,"Fontane, Theodor",Effi Briest,22,99,character_sound,Effi,3,und las,lesen
639,"Fontane, Theodor",Effi Briest,22,99,character_sound,Mann,3,beglückwünscht er mich,beglückwünschen
640,"Fontane, Theodor",Effi Briest,22,99,character_sound,Luise,3,und als ich erstaunt ihn frage,Frage
641,"Fontane, Theodor",Effi Briest,22,99,character_sound,Mann,3,und ihm erzählt habe,"erzählen, haben"
642,"Fontane, Theodor",Effi Briest,22,99,character_sound,Effi,0,und sagte nichts,sagen
643,"Fontane, Theodor",Effi Briest,22,99,character_sound,Effi,1,Du bleibst so ruhig,bleibst
644,"Fontane, Theodor",Effi Briest,22,99,character_sound,Innstetten,4,Innstetten lachte,"Innstett, lachen"
645,"Fontane, Theodor",Effi Briest,22,99,character_sound,Effi,3,und sagte,sagen
646,"Fontane, Theodor",Effi Briest,22,99,character_sound,Effi,3,das sagst Du so,sagen
647,"Fontane, Theodor",Effi Briest,22,99,character_sound,Briest,3,oder wie Dein Papa immer sagte,"Papa, sagen"
648,"Fontane, Theodor",Effi Briest,22,100,ambient_sound,ambient,3,Und das rauscht,Rauscht
649,"Fontane, Theodor",Effi Briest,22,100,ambient_sound,ambient,3,und rauscht,rauschen
650,"Fontane, Theodor",Effi Briest,22,100,ambient_sound,ambient,3,Es rauscht,rauschen
651,"Fontane, Theodor",Effi Briest,22,100,ambient_sound,ambient,3,und rauscht immer,rauschen
652,"Fontane, Theodor",Effi Briest,22,101,character_sound,Effi,3,und bat um eine Flasche Sal volatile,"bitten, Flasche, volatilen"
653,"Fontane, Theodor",Effi Briest,22,101,character_sound,Effi,3,sagte sie zu dem alten Gehülfen,"sagen, alt, Gehülfe"
654,"Fontane, Theodor",Effi Briest,22,101,character_sound,Mann,3,und der sie anschwärmte wie Gieshübler selbst,"anschwärmen, Gieshübler"
655,"Fontane, Theodor",Effi Briest,22,101,character_sound,Effi,3,fragte sie weiter,fragen
656,"Fontane, Theodor",Effi Briest,22,101,character_sound,Effi,3,Ich will Ihnen Adieu sagen,"wollen, sagen"
657,"Fontane, Theodor",Effi Briest,22,101,character_sound,Effi,3,Muß ich Ihnen sagen,"müssen, sagen"
658,"Fontane, Theodor",Effi Briest,22,101,character_sound,Effi,3,Und ich will Ihnen danken,"wollen, danken"
659,"Fontane, Theodor",Effi Briest,22,102,character_sound,Effi,3,sagte sie,sagen
660,"Fontane, Theodor",Effi Briest,22,103,character_sound,Effi,3,und erzählte ihm von Gieshübler und dem Sal volatile,"erzählen, Gieshübler, Sal, volatilen"
661,"Fontane, Theodor",Effi Briest,22,103,character_sound,Innstetten,4,Innstetten lachte,"Innstett, lachen"
662,"Fontane, Theodor",Effi Briest,22,104,character_sound,Innstetten,3,Innstetten sprach mit dem Kapitän,"Innstett, sprechen, Kapitän"
663,"Fontane, Theodor",Effi Briest,22,104,ambient_sound,ambient,4,In diesem Augenblicke wurde geläutet,"Augenblick, werden, läuten"
664,"Fontane, Theodor",Effi Briest,22,104,character_sound,Innstetten,4,und rief sie nach oben,rufen
665,"Fontane, Theodor",Effi Briest,22,104,character_sound,mixed,3,Ihr Gespräch drehte sich um die Wohnungsfrage,"Gespräch, drehen, Wohnungsfrage"
666,"Fontane, Theodor",Effi Briest,22,104,character_sound,Innstetten,3,sagte Innstetten,"sagen, Innstett"
667,"Fontane, Theodor",Effi Briest,22,104,character_sound,Effi,3,und Effi stimmte ihm zu,stimmen
668,"Fontane, Theodor",Effi Briest,22,104,ambient_sound,ambient,4,Nun aber hörte man das Signal,"hören, Signal"
669,"Fontane, Theodor",Effi Briest,23,105,ambient_sound,ambient,4,die noch dazu so klapperte,klapperen
670,"Fontane, Theodor",Effi Briest,23,105,character_sound,Frauen,3,haben wir immer nur von Innstetten und unserer großen Karriere gesprochen,"haben, Innstett, groß, Karriere, sprechen"
671,"Fontane, Theodor",Effi Briest,23,105,character_sound,Dagobert,4,Vetter Briest lachte,"Vetter, Briest, lachen"
672,"Fontane, Theodor",Effi Briest,23,105,character_sound,Luise,3,versicherte die Mama,"versichern, Mama"
673,"Fontane, Theodor",Effi Briest,23,105,character_sound,Effi,3,und sagte,sagen
674,"Fontane, Theodor",Effi Briest,23,105,character_sound,Effi,3,Ich könnte Dir erwidern,"können, erwidern"
675,"Fontane, Theodor",Effi Briest,23,105,character_sound,Luise,3,Frau von Briest erzählte nun,"Frau, Briest, erzählen"
676,"Fontane, Theodor",Effi Briest,23,105,ambient_sound,ambient,3,Er sprach so von vierzehn Tagen,"sprechen, Tag"
677,"Fontane, Theodor",Effi Briest,23,105,character_sound,Briest,3,Und Briest klagt auch,"Briest, klagen"
678,"Fontane, Theodor",Effi Briest,23,105,character_sound,Briest,3,und er erzählt mir jeden Tag,"erzählen, Tag"
